"\""I disgust her.\"" Adam Jr for the win @BacheloretteABC #AdamJr",2
"\""I disgust her.\"" \n\nIt's okay Adam Jr  you'll find your stuffed girl soon. \n\n#TheBachelorette",2
"When the doll said \""I disgust her\"" \nMe af when anyone says they don't like dogs",2
"this lady looked at me w disgust &amp; was like\n\n\""Faka- what?\"" \nme: Uh. Le faakaele?\nher: STRONG mfn accent* \""im a tongan\""\n\nokay...",2
Words can not express my disgust at dociety right now #PrayForAriana #prayersforManchester #PrayForTheWorld #PrayForArianators,2
On a long enough timeline  everyone will disgust you,2
Nothing like using a tragedy to up you favs and RTs right? Some people in this industry disgust me.,2
i would be in fucking shock seriously you're so fucked up for a sad rt y'all disgust me,2
disgust me. How fucked up is your brain AND heart to even think like this?!,2
Waking up to the horric news  in total shock. Absolute disgust for the scum that have done this lowlife bastards !!,2
People disgust me... why harm the innocent,2
The randomness of these attacks never fails to shock &amp; sadden never fails to disgust but they will ultimately fail to succeed #manchester,2
It's 1:00am and for some reason my disgust for @SecBetsyDeVosED is on my mind  so here's a thread of all the times I've ripped on her,2
watchibg master of disgust,2
Liars disgust me,2
#Hollywood spare us your well wishes for #manchester since maj appease radical islam  defending it at every opportunity \nYou ppl disgust me,2
I feel sick  how can someone feel so much hatred or disgust to carry out such attack on not just anyone but a predominantly childs concert,0
Thoughts with the dead and injured in Manchester  contempt  disgust and hate for the small-minded moron(s) that caused it.,2
I need more info about how these disgusting creatures and how they procreate,2
a so called internet funny man: follows me\nme: looks through tweets until i find something disgusting and then i promptly block,2
"@PresTrumpTweets We love you P.Trump but try not to use that \""bad\"" word. unfavorable;disgusting;wicked;immoral;wrong;vicious unsatisfactory.",2
I forgot how nasty and disgusting alcohol tasted,2
"@washingtonpost   disgusting filthy rag..I would rather read 'the Enquirer\""",2
disgusting,2
[tries to act cute but its disgusting then everyone throws up],2
A disgusting insect like you has a lot of nerve to speak to me like that.,2
Some people are really so disgusting on the inside it baffles me how they go through life like that. God be with y'all Fr,2
Ure so fuckin disgusting. An embarrassment. PURELY AN EMBARRASSMENT. Ure such a dick. MAJOR DICK. I can't even deal w immature guys like h,2
I think it's fair to say that @HillaryClinton executed a thoroughly disgusting &amp; hateful college commencement speech today. #NotInspiring,2
The vice story on Snapchat is pretty disgusting,2
#AndrewNeill  - you are disgusting - that is all #bbcelection,2
Ure so fuckin disgusting. An embarrassment. PURELY AN EMBARRASSMENT. Ure such a dick. MAJOR DICK. I can't even deal w immature guys like u,2
(469) 525-**** to (214) 493-****: You  Vitale  are an irredeemably witless nincompoop plus a disgusting air-polluting scourge of decency.,2
@THEHermanCain #999 #Hillary is guilty of making up her own facts. She's still crying that she lost. She is so disgusting #Hannity,2
and yes  im watching harry potter because i'd much rather be at hogwarts than this disgusting world.,2
@kimguilfoyle Disgusting Hillary tried to belittle DJT regarding some fantasy impeachment  but failed to mention her husband's impeachment!,2
The way boys treat a girl in the club is so fucking disgusting,2
Disgusting  horrible Traitor. He needs to be hung. #JaredIsSOBusted,2
It's 03:24 and it's 19 degrees... that's disgusting.,2
"You don't like \""liars\""?? Fine  I'll be honest. The dress is fucking disgusting.",2
(469) 525-**** to (214) 493-****: You  Vitale  are a piteously unsightly heathen and a disgusting simple-minded molester of small old men.,2
I never drink water because of the disgusting things that fish do in it. - W. C. Fields,2
#SuperFail. 1st stay @ChoiceHotels #unacceptable. Room booked for mother &amp; grandmother was disgusting and wreaked of smoke.,2
Finally getting rid of one toxic and disgusting fandom  now do the same for supercorpse @ writers,2
"\""Disgusting.\""",2
@realDonaldTrump The entire family  including those married in  are corrupt.  This is past disgusting and embarrassing for this country.,2
People are FUCKING disgusting,2
@RawMovie has got to be one of the most disgusting horror movies I've ever seen but enjoyed every single minute of it!,2
"The amount of disrespect I experienced tonight by \""men\"" all because my butt is big is disgusting.",2
I think it's disgusting how guys will leave their girlfriends bc they won't send nudes or 'booty pics' like grow up (it's happened to me),2
"It's offensive &amp; unethical to have ppl say \""People eat that??? That's disgusting!!!\""  then spread that on the internet w\/o context or info",2
I think it's disgusting how guys will leave their girlfriends because they won't send a nude or 'booty pics' like grow up,2
@MattMcNair_ disgusting thing,2
@PavlicaDorthey #altright  Your tweets are truly disgusting! I want quality followers not this sort of garbage!,2
.@HillaryClinton your husband is a sexist  misogynist pig. And you used him for popularity. Disgusting. #she'snotanyone'spresident!,2
blaze is disgusting,2
Oh noooo russsia.  Meanwhile isis kills 28 christians.. smh... priorities of y'all are disgusting.  Upset about Manchester. Please,2
I just had to use the most disgusting bathroom and I want to cry. But I was literally about to die. Uggghhhhh.,2
fucking disgusting,2
You really sat there while I was asleep and received nudes from another girl  unbelievable. You disgusting pig  can't wait for you to die,2
DISGUSTING,2
phase 1-3 murdoc: a disgusting man\nphase 4 murdoc: *one eye moves outwards* h,2
@michelleinbklyn disgusting pos u r,2
(2\/2) being there for 2 weeks. It's disgusting and my roommate bought one and I'm S U F F E R I N G,2
i fucked up cos now the thought of being intimate with anyone other than the guy i like makes me feel fucking disgusting lol kill me,2
The Dan Duquette Slow Pitch Softball Tour ran it's course long ago. Disgusting. Only runner advanced entire game on a bunt,2
I love tacos but shrimp tacos sound soo disgusting,2
IM SSSOOO HYPED DOYOUNGS HAIR IS DARK IM GONNA not type anything sexual bc? disgusting,2
hi i'm a millennial and avocado toast is fucking disgusting,2
OBAMA &amp; co going out of their way to delegitimize Trump at every turn.This is the most seditious behavior from an ex POTUS ever. DISGUSTING,2
Disgusting #Orioles,2
This weather is proper disgusting  isn't it? I hate hate hate thunder and lightning.,2
Just watched a video on a family being deported by ICE on Youtube and some of the comments are disgusting honestly.,2
Overachiever? What a disgusting term!\n\nSeriously  anyone using that term is covering for themselves being underachievers.,2
The way people sat up there and tried to drag Jay Versace the other day was absolutely disgusting.,2
Ok i want to ask a disgusting question,2
Please don't post anything regarding that disgusting criminal hrc on twitter...I no longer choose to see her face or hear anything about her,2
wow i'm drinking tea for the first time i my life and it's not absolutely disgusting. @allmyfriends lol this is such a big moment for me.,2
That woman is a fucking SAINT and I can't understand how men can treat women who do EVERYTHING for them so poorly. It's disgusting.,2
My #BoycottHomeDepot continues as founder Langone has vile things to say about food stamp users. Disgusting behavior @HomeDepot,2
the obsession  the thirst.. shit is disgusting when it's beyond a certain point.,2
Mac &amp; Cheetos looks disgusting,2
Disgusting,2
You're disgusting.,2
In Twitter if we see anything abuse nd disgusting should unfollow the person or block.....\nFor Peace.,2
Haven't exercised in 2 days and I look absolutely disgusting,2
@billboard how greedy can you get? Why can't we watch any performances? Disgusting,2
also every point they tried to make was stupid as hell &amp; the term 'cisswap' is disgusting,2
Why always the intestines? That's disgusting. #FridayNightDead,2
@carsdotcom Pulling your ads on Hannity show is disgusting!!!!  Always uesed your site  not only for myself  but also my kids.  NO MORE,2
When Obama set up backchannel to Iran Mullahs  he did it through proper diplomatic channels. Disgusting? Yes. Treasonous? Absolutely not.,2
@rtralphy Geoff Lloyd described Eagle farm Track heavy 20 and McEvoy said track disgusting.,2
Me: using cancer as a way to manipulate people is disgusting\nYall: fake woke,2
Why is this fandom so immature and disgusting like y'all have no respect why do you even bother to show your ugly asses at a Broadway show??,2
joly rancher shots go down like juice. it's disgusting.,2
Disgusting,2
that's disgusting. if i wanted to look at your bare feet i'd sneak in and do it while you're asleep.,2
Sneezing when you're in the middle of eating a salad is one of the top 5 most disgusting sneezes.,2
people who talk about having kids and babies like they're adorable toys and pets and collectible objects are disgusting,2
Most disgusting thing I see....,2
i hope i get home fast i feel sick and disgusting and i don't want to leave my room for the next two years,2
I Hate having a fully carpeted room cause under my desk is disgusting and theres nothing i can do about it,2
The politicization of the FBI is very concerning.   This is disgusting.  There is precedent. Shepard vs. Maxwell.  ie prejudicial media.,2
@Wellesley DISGUSTING SPEECHES there today I would NEVER EVER send my KID to your LIBERAL BIAS SCHOOL  HILLARY IS NOTHING TO BE PROUD OF !,2
#MichaelJackson as a filthy child molester  and it's disgusting watching that traitorous idiot president @realdonaldtrump defend him,2
Yo I don't care what anyone says ketchup is disgusting and you're nasty if you use it,2
what's wrong with him? can he just shut his mouth up? omg i feel sorry for his wife... disgusting tsktsk,2
@Wellesley How you can let that lying cheating pathetic SORE LOSER who supports KILLING BABIES speak to your graduating class DISGUSTING !,2
It's absolutely disgusting how some people portray themselves on social media...,2
#MichaelJackson was a filthy child molester  and it's disgusting watching that traitorous idiot president @realdonaldtrump defend him,2
If you know me you know my mind is disgusting hahaha,2
I will never realize how people crush over the most disgusting people like ew,2
Turns out raspberry cold medicine is just as disgusting as it sounds. =_+,2
if u leave during the middle of a broadway show just to go to stage door thats disgusting,2
Also her engagement ring is fucking disgusting who would seriously wear that monstrosity  and for all their immortal life too?? Sad,2
You are one disgusting mess,2
Disgusting,2
Sex is so disgusting honestly and let's not forget it's a sin against the most high.,2
I look disgusting in snow filters lmao,2
IT WAS BRENDON'S LIFELONG DREAM TO BE ON BROADWAY AND PEOPLE COULDN'T BE RESPECTFUL  DISGUSTING,2
4 the record  I never had sexual intercourse  I just figured that naked disgusting offer waz as close as I came  kinda funny  4 how long I,2
Celcom's internet connection has been frickin disgusting.,2
Busch light is disgusting,2
If you want to talk about disgusting  your fucking mentality and thinking is way more disgusting than fictional ships.,2
End eating dolphin meat  end eating whale meat  END EATING ALL MEAT! Meat eaters are DISGUSTING! #Tweet4Taiji #TheCove #SeaShepherd,2
@idea_cares such a disgusting  unfriendly  unprofessional network @juniorbachchan please don't endorse this network n spoil your image,2
"if u own a blog where u give others tips on how to starve themselves easier FUCK U!! ur disgusting and ur \""pro ana\"" shit ruins lives",2
"\""journalism\"" on CNN: Trump family is bottom feeders  sinister  crime family. Disgusting reporting.",2
I LOOK SO CUTE COMOARED TO HOW DISGUSTING I LOOKED EARLIER,2
In person: amm..okay.\nIn my mind: WTFFFF DUDE  EWWWWW THATS FUCKING SICK  THATS FUCKING DISGUSTING EWWWW GET THE FUCK AWAY FROM ME BITCH,2
canes is disgusting don't @ me,2
the stalker sarah person is disgusting gtfo,2
Meanwhile his own living space is as disgusting as the RE7 house.,2
"\""You aiming just for me. You are disgusting me  you got blood lust for me but 2 bad.\""",2
Disgusting...,2
some of you really care about yourselves more than brendons safety and it's disgusting,2
America- Abbott is nothing more then another OLD STUPID WHITE idiot in politics. Abbet you are a disgusting PUSSY!!!!!,2
some of you really care about yourselves more than brendons safety and its disgusting,2
You are a fucking disgusting human being if you touch your controller with crummy fingers,2
can we not justify ha minho's disgusting actions only because 'he's a great rapper' lmao he's the epitome of shit,2
minos hair looks Fucking Disgusting,2
Chocolate milk is disgusting,2
disgusting,2
You are a fucking disgusting human being if you touch your controller with crumby\/greasy fingers.,2
Speaking of MacFarlane's monstrosities  Ted and Ted 2 are disgusting.,2
Like disgusting bigotry aside for a sec.  there are way more people who are not Christian in this world. Why start a fight you can't win?,2
Heroin is a disgusting drug  stay away from it. Its the #reaper,2
can we not justify ha minho's disgusting actions only because he's a 'great rapper' lmao he's the epitome of shit,2
Barrio is so overrated it's disgusting,2
What enjoyment do people get out of being drunk every single day of their lives? Kinda pathetic and disgusting if you ask me,2
living ... a sinister disgusting endeavor perpetuated by the evil and the foolish,2
@GregAbbott_TX No honorable weapon owner uses their gun to threaten! You're a disgusting coward,2
Vodka is so disgusting to me. I'll drink anything but that.,2
You can fry eggs in pans or on streets if it's hot and you want disgusting streft eggs,2
Could get embarrassing for @racing_qld. The track looks disgusting! Hardly any rain this week and turning out a Heavy 8!,2
The disgusting unprofessional piles of crap who work for the MSM fall and stumble over themselves trying to find fault with and blast GOP..,2
U r disgusting.,2
america is disgusting,2
unpopular opinion: french toast is absolutely disgusting,2
"Imagine getting pregnant and thinking \""hey I'll have a break from catcalling\/ harassment\""~ when really u just learn how disgusting boyz r",2
I can't with how lucky BBrock gets like it's disgusting how this fat greasy kid thinks he is decent.,2
I don't get why customers act so disgusting to employees. Like you want me to do something for you so be NICE,2
"If you finish off your roomates food and say \""I was drunk\"" you are disgusting and ugly and disgusting and ugly and disgusting and ugly",2
Some of these girls really be whole smuts these days smh .. its disgusting,2
#AskEthanAndGrayson which has been the most disgusting thing you've ever done,2
I'm so glad I don't clean cars anymore that shit is disgusting lol,2
I was seriously aboutta STAN but the fandom is disgusting! No thanks adios,2
Disgusting.,2
ppl who abuse animals  no matter how big or small--even a rat--deserve to experience what the animal has to suffer thru. ppl are disgusting,2
I feel disgusting... I ate so much today,2
Boys are so disgusting I swear,2
Nutella is disgusting  I don't get how some of you fucks just eat globs of it.,2
Let me establish residency in a disgusting way?,2
You're disgusting,2
Nestle's Pure Life water is disgusting #chemicals,2
"\""There's so many other guys that want me right now\"" lmfaoooo disgusting",2
Driving past your house just to drive back is disgusting,2
You can fry eggs in pans or on swreets if it's hotxand you want disgusting street eggs,2
@Pluvi_701 that's so disgusting :---(,2
kinain yung pinatay and yet nakapagsulat ng book  does interview and seminars. disgusting as a person but as professional may ibubuga talaga,2
Being Catholic  its enraging&amp;disgusting 2learn how monsters can do despicable acts in the name of theLord &amp;for other officials 2cover it up.,2
"\""This is disgusting  it's pornography\""",2
Ouch  pigtails. I didn't know those soulless witches and disgusting terrors were even better than me at being a role model.,2
the lack of respect girls have for other girls and their relationships is disgusting tbh,2
Disgusting.,2
Me: *gets taken out by 5 waves*\nMom: I like your hair like that.\nMe: Like disgusting?\nMom: Yeah  I like that.,2
Am I that short tempered or people are disgusting and stupid?,2
Shaq's big toe is disgusting,2
Can't believe I ended up in Rotherham tonight  my life's disgusting  am at an time low,2
Donald Trump is a fat pig  always pushing people around  sometimes literally. How did we get such a disgusting pig for president?,2
The lack of respect girls have for other girls and for themselves is disgusting tbh,2
i text back quick af it's disgusting,2
I hate when TV shows and movies romanticize student\/teacher relationships because it's actually disgusting so,2
The fetishization of sexual and racial minorities is disgusting,2
A torn post-atomic disgusting plastic blocky structure.,2
Airport arrival section is disgusting.,2
@NATO I wouldn't lift a finger to defend @realDonaldTrump even if he needed CPR after his disgusting display.,2
Let's have some doge  this hamster is disgusting. I wanna take a ride on your small meme.,2
"STIL WAITING FOR @AmericanAir to make right disgusting treatment of all four in my group 10 hr \""crew delay\"" handicap child so sad #Shame",2
Feels disgusting as fuck outside and it's putting me in a pissy mood.,2
@GregAbbott_TX NO honorable weapon owner uses a gun to threaten anyone. You're a disgusting Poor excuse for an American! An obvious PUSSY!,2
Harry Potter  and the  disgusting  blondes #harrypotter  #movietitles  #twitterbot,2
yoongi: god ur so disgusting\nhoseok: disgustingly  yours,2
@_IsiRose idk If you saw my post on my travel Instagram page but the food was disgusting via vegan place in Alief,2
Pizza Hut is disgusting &amp; high.,2
Remind me to stop getting tea in Greenville because the water here is disgusting,2
"Tbh \""how the fuck do people eat mayonnaise  because that shit is disgusting?\"" is a daily thought that crosses my mind.",2
My skin makes me feel so disgusting and ugly and sad.,2
Attitude and service of @BritishAirwaysT in Vegas airport tonight was simply disgusting!,2
ANYWAYYYYYY Y'all are disgusting xenophobes and I hate you uwu &lt;3,2
I think it's funny how people who drink cow's milk think it's disgusting to drink it by itself. If it's so nasty  why do you drink it?,2
Cheaters are disgusting.,2
Incoming obituaries about Zbig that gloss over and whitewash his disgusting imperialist record.,2
@ECFA12 the football association should burn in hell for allowing sexual abuse of its players. Sickening  disgusting  and unacceptable.,2
all bar bathrooms in boston are absolutely disgusting fyi,2
some of you are really disgusting ...,2
and it feels so disgusting.,2
Andrew just told me that my hair is disgusting and that I need to take a shower... true love !!!!!!!!!!,2
Accusing someone of making up their severe mental illness when ur literally protecting criminals is disgusting,2
Hot coffee is amazing and cold brew coffee is great  but warm coffee has to be the most disgusting beverage on the planet,2
I'm paying a woman for her dirty used panties. Master will have me wear them as my clean ones. RT if you think I'm disgusting? #bdsm,2
Able bodied people who take up resources for disabled people are disgusting and boring.,2
my nose stuffy  gotta end my life cus mouth breathing is disgusting,2
@USAA_help you are disgusting for getting into politics. I am spreading the word 2 all that U are pulling your advertising on @seanhannity !,2
eweewewwew everything feels too much it feels disgusting and is making me want to crawl out of my skin,2
Mfs be so toxic. It's so disgusting,2
@GovAbbott WHAT KIND of royal asshole are you? You should resign before you get someone killer! So disgusting!,2
I absolutely love not wearing makeup  until I realize how disgusting I look and I cry a bit inside,2
There are absolute disgusting loser retards that smell in the world becuz they are losers I don't smell end of story I'm right,2
some people are just disgusting humans,2
How did sweet little me get involved with a bunch of disgusting people? Stay off my shit,2
@countrykat247 Dem\/Libs cementing their DEFEAT (MONTANA) by showing American MAJORITY their leadership is REVOLTING\/DISGUSTING,2
Disgusting,2
cannot believe the service I've just witnessed from the ambulance service - disgusting,2
The worst thing about this weekend is seeing ppl steal stuff from others graves. disgusting.,2
I'm sorry but you're DISGUSTING if you don't drink water REGULARLY.,2
The grossest shit happened to me today at the gym... some guys are fucking disgusting dude creepy ass thirsty ass gross ass motherfuckers,2
Cat calling is disgusting,2
I come to my apartment once a week and this time it's absolutely disgusting  reeks of weed  and the dogs ate my yoga mat. Cool.,2
just had to vacuum a bug your daily reminder that nature is disgusting,2
Phone and internet has been down 22 days on a change of address  waiting 20 minutes to talk to someone w\/ @Telstra to help = disgusting.,2
@moms4trump2017 Dem\/Libs cementing their DEFEAT (MONTANA) by showing American MAJORITY their leadership is REVOLTING\/DISGUSTING,2
I ate blue cheese tonight for the first time in 10 years cause it's disgusting but I was drunk so fuck it,2
Milk  cheese  &amp; all types of dressings are fucking disgusting! Don't @ me,2
Ugh calling out and disregarding a grp's talent bc you THINK theyre unnatractive is so disgusting,2
@CorneliaBack &amp; MOLESTATION. YOU WON'T EVEN DO THE RIGHT THING &amp; STOP HER. YOU ARE TRULY DISGUSTING.,2
@USAGSessions Dem\/Libs cementing their DEFEAT (MONTANA) by showing American MAJORITY their leadership is REVOLTING\/DISGUSTING,2
I don't do handshakes that shit disgusting,2
Tbh it's lowkey disgusting to see the fidget spinner craze everywhere. It's not a toy and it's not trendy? It's to actually help people?,2
#ModernFamily 'Disgusting!' 'Don't judge me! You've never been married!',2
Older people always look down on me because they see me as a brainless kid.\nAge discrimination is disgusting!,2
sorry i repeat this all the time but i dont think u realize how disgusting it is hearing them SO LOUDLY. IN THE NEXT ROOM.,2
it's disgusting,2
I'm watching these restaurant shows and these MFs are disgusting.\n\nLeaving food out for months and never cleaning behind stuff,2
I saw reviews that Pepsi Fire is bad and disgusting. \nThe people who wrote these reviews are allowed to have this opinion but they're wrong.,2
Guys are so disgusting,2
@HillaryClinton How disgusting 2carry on sex w\/cigar in oval while commanding war. Its the people who live in glasshouses that Rfrightening,2
you are disgusting you are a disgrace to this entire country. justine and his sexual deviant wife,2
purple anything is disgusting,2
fucking disgusting,2
I also wanna say how disgusting it is that it's so normalized in our society,2
I send @haileyaegerter disgusting pics of me after I go running and she STILL HYPES ME UP. BFF.,2
caught a little lightning on my way across town in norman! feels disgusting outside.,2
im watching a youtube series about really disgusting hotel rooms how are your friday nights going,2
@GregForMontana dude you are a POS &amp; unworthy to represent anybody.  You are disgusting  a liar and a coward.,2
@BilldeBlasio   What's up with your disgusting staffer illegal Child movies?,2
you're dirty  disgusting  but i cant get enough of your loving,2
*looks up at crucifix above door*\n\nVoice: Clean this house.\n\nMe: A metaphor  just like St. Francis!\n\nVoice: No  this house  it's disgusting.,2
Dean Saxton is one of the most disgusting men to walk this earth #sexistpig,2
Trumps disgusting actions &amp; words @Nato is magnified in that he had numerous deferments from joining the military  bc a sore foot! WTH idiot,2
Crying Hillary Clinton is out again it's disgusting watching the Clinton News Network how ass backwards they can be,2
These fucking morons played behind that piece of shit Pelfrey for a whole goddamn year. And now they can't hit him? Disgusting. Screw them.,2
Unfollowed @dolcegabbana on IG becus it's disgusting how they feature disgusting people. Just ew,2
You can fry eggs i  pfns or on streets if it's hot and you want disgusting street eggs,2
You're disgusting and despicable @CNNPolitics,2
Im lowkey retching over how disgusting im being akdjdjd EMOTIONS ARE FAKE,2
friends ! i have taken all of my medications and i feel infinitely better save for my disgusting cough !,2
p.s. the mac n cheetos are disgusting,2
"\""He... smiled! Claude did. How... disgusting.\"" - Alois Trancy",2
it's disgusting i hate myself i guess it's just because my friends in relationships most of the time seem so happy and cute and,2
But they're all sketch  and won't actually say who they are and it's annoying and fucking disgusting,2
That Met Gala beat disgusting,2
@SHAQ feet are almost as disgusting as @meganfox thumbs.,2
also i'd just like to say that blood smells disgusting,2
This muthafucka lie about anything ... it's disgusting,2
baekhyun stop with ur aegyo jesus christ u are dISGUSTING,2
Crawfish are literally so disgusting how do people eat them,2
me  staring at myself in the mirror: YOU ABSOLUTELY DONT NEED A HOT POCKET AT 11:30PM U DISGUSTING ANIMAL,2
braces r disgusting,2
But this girl was physically assaulted and the rapist walks free? Fucking disgusting. #JusticeForDolores,2
This Archie and Grundy thing is disgusting. Why the fuck am I still watching this damn show.........?,2
"nicole with one of jar jar's tits in her mouth: \""zoro can breastfeed me\""? god jacqueline you're so disgusting",2
@realDonaldTrump You are a fuckin' traitor. You and your disgusting family.,2
in every picture i have of me w my boyfriend i look disgusting moe,2
It's disgusting that people are gently dancing around treason. It's all treason  it was obvious to all except opioid addicted trump voters.,2
@MacmillanLearn you have the worst possible set up known to man with your log in situation. Absolutely impossible to login  disgusting,2
Resting thoughts before bed 1)is Soda so disgusting? 2) why do beavers smell? 3) is Bob Barker nice? 4) do I like brownies or eagles better?,2
What students at @EvergreenStCol were allowed to do to Professor Bret Weinstein is beyond disgusting. Arrest them #Tucker,2
One time a guy told me he thought gay people were disgusting and hated it  and then proceeded to tell me lesbians were hot. I just,2
@SarahPalinUSA Dem\/Libs cementing their DEFEAT (MONTANA) by showing American MAJORITY their leadership is REVOLTING\/DISGUSTING,2
In fact outside of my mind i'm more disgusting than i think i am.,2
Men are disgusting and no one talks about anal they just talk about vaginas like y'all be worshipping vags but u dont know a thing about em,2
I know im not fully matured yet cause I think pregnant bellies are fucking disgusting. So many moms on fb calling them beautiful. Pukes.,2
DISGUSTING.,2
@andersonDrLJA Dem\/Libs cementing their DEFEAT (MONTANA) by showing American MAJORITY their leadership is REVOLTING\/DISGUSTING,2
@karenhandel KHandel believes in discrimination against gays in 2017 America. You're disgusting and anti-American,2
@sotonami Ishida  I'm sorry about all of the rude\/disgusting comments you have been receiving. You're an amazing author  keep it up please.,2
I feel disgusting.,2
bitch DISGUSTING,2
Seriously  that's disgusting.,2
disgusting  beyond disgusting\n\nLIONS DONT PLAY BITCH WE SHOOT,2
